qubits,ideal,noisy
8,"[0.0001,0.0001,0.42857143,0.5714286,0.42857143,0.0001,0.0001,0.0001]","[0.5,0.504,0.504,0.504,0.504,0.488,0.496,0.496]"
8,"[0.53535354,0.4848485,0.510101,0.52020204,0.5252525,0.5,0.530303,0.5]","[0.5151515,0.5151515,0.5,0.969697,0.50757575,0.5,0.5151515,0.4848485]"
8,"[0.4848485,0.5151515,0.5151515,0.4848485,0.969697,0.4848485,1.0,0.0001]","[0.48876405,0.5449438,0.49438202,0.51123595,0.6179775,0.505618,0.6123595,0.3483146]"
8,"[0.495283,0.5283019,0.49056605,0.504717,0.504717,0.49056605,0.48584905,0.5141509]","[0.51724136,0.4827586,0.49655172,0.51724136,0.8827586,0.50344825,0.5103448,0.5103448]"
8,"[0.7894737,0.4473684,0.47368422,0.42105263,0.4473684,0.47368422,0.15789473,0.36842105]","[0.5059289,0.49407116,0.5019763,0.5059289,0.49407116,0.5019763,0.49802372,0.49407116]"
8,"[0.14285715,0.71428573,0.85714287,0.42857143,0.42857143,0.5,1.0,0.0001]","[0.4525862,0.5258621,0.51724136,0.5215517,0.48706895,0.5,0.51724136,0.46120688]"
8,"[0.5,0.0001,0.0001,0.5,1.0,0.0001,0.0001,0.0001]","[0.58947366,0.35789475,0.36842105,0.38947368,0.70526314,0.31578946,0.4105263,0.38947368]"
8,"[0.19379845,0.4883721,0.41860464,0.4651163,0.5271318,0.6511628,0.42635658,0.4883721]","[0.4478261,0.5173913,0.4826087,0.5217391,0.5043478,0.5478261,0.5,0.5043478]"
8,"[0.48333332,0.5,0.5,0.49166667,1.0,0.5083333,0.5083333,0.48333332]","[0.5080645,0.50403225,0.5080645,0.51209676,0.516129,0.5080645,0.5,0.5080645]"
8,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.0001,0.5]","[0.30769232,0.3974359,0.44871795,0.41025642,0.5769231,0.974359,0.44871795,0.37179488]"
8,"[0.61728394,0.5185185,0.6419753,0.49382716,0.4691358,0.5555556,0.4691358,0.4814815]","[0.5019608,0.49803922,0.49803922,0.49803922,0.49803922,0.49803922,0.5019608,0.5019608]"
8,"[0.0001,0.5,0.5,0.0001,0.5,0.0001,0.0001,0.0001]","[0.2751678,0.5167785,0.5302013,0.5033557,0.4899329,0.45637584,0.4899329,0.34228188]"
8,"[0.5833333,0.41666666,0.5625,0.47916666,0.0001,0.45833334,0.47916666,0.375]","[0.503937,0.496063,0.503937,0.5,0.496063,0.503937,0.5,0.496063]"
8,"[0.0001,0.6666667,0.0001,0.0001,0.5,0.33333334,0.5,0.5]","[0.4390244,0.51829267,0.2682927,0.44512194,0.5243902,0.46341464,0.4817073,0.5]"
8,"[0.5319149,0.42553192,0.65957445,0.5319149,0.4680851,0.5106383,0.65957445,0.40425533]","[0.50416666,0.49583334,0.52916664,0.49166667,0.48333332,0.5,0.5125,0.46666667]"
8,"[0.54285717,0.51428574,0.47142857,0.98571426,0.5285714,0.64285713,0.5,0.5285714]","[0.50406504,0.5,0.49593496,0.5203252,0.49593496,0.5121951,0.48373982,0.49593496]"
8,"[0.5,1.0,0.0001,0.5,0.0001,1.0,0.5,0.5]","[0.50714284,0.5,0.49285713,0.9142857,0.47857141,0.51428574,0.51428574,0.5]"
8,"[0.0001,0.5,0.0001,0.6666667,0.0001,1.0,0.5,0.33333334]","[0.46835443,0.51898736,0.4113924,0.51898736,0.44936708,0.613924,0.38607594,0.6392405]"
8,"[0.5,0.0001,0.0001,0.0001,0.5,0.0001,0.0001,1.0]","[0.4715909,0.42613637,0.4318182,0.5,0.52840906,0.52272725,0.2840909,0.51704544]"
8,"[0.4827586,0.4827586,0.51724136,0.50246304,0.5073892,0.5123153,0.49753696,0.51724136]","[0.48591548,0.5,0.5,0.5,0.471831,0.5140845,0.5070422,0.90140843]"
8,"[0.0001,0.0001,1.0,0.5,0.5,0.0001,0.0001,0.0001]","[0.073529415,0.10294118,0.60294116,0.45588234,0.5,0.44117647,0.38235295,0.38235295]"
8,"[0.0001,0.5,0.33333334,0.0001,0.0001,0.33333334,0.5,0.5]","[0.46391752,0.5103093,0.37628865,0.4742268,0.41237113,0.41752577,0.5103093,0.53092784]"
8,"[0.5,0.5,0.5,0.0001,0.5,0.0001,0.0001,0.0001]","[0.5394737,0.43421054,0.4868421,0.21052632,0.56578946,0.48026314,0.46052632,0.4276316]"
8,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.5,0.0001]","[0.46192893,0.5025381,0.3857868,0.44162437,0.46192893,0.4467005,0.57360405,0.5076142]"
8,"[0.53846157,0.53846157,1.0,0.30769232,0.6923077,0.46153846,0.3846154,0.0001]","[0.49222797,0.4818653,0.60103625,0.44559586,0.5181347,0.50259066,0.507772,0.46632123]"
8,"[0.5,0.0001,0.5,0.0001,0.0001,0.0001,0.0001,0.5]","[0.5338983,0.48305085,0.5084746,0.47881356,0.4957627,0.48305085,0.48305085,0.5169492]"
8,"[0.5,0.0001,0.5,0.33333334,0.0001,0.5,0.33333334,0.6666667]","[0.49568966,0.49137932,0.5344828,0.46551725,0.47844827,0.50431037,0.5086207,0.47413793]"
8,"[0.5,0.5,1.0,0.5,0.5,0.0001,0.5,0.5]","[0.4698795,0.5180723,0.6204819,0.5421687,0.5060241,0.31325302,0.45180723,0.5120482]"
8,"[0.5,0.0001,0.5,1.0,0.0001,0.0001,0.5,0.0001]","[0.41414142,0.4090909,0.510101,0.5555556,0.44444445,0.44444445,0.479798,0.5050505]"
8,"[0.74666667,0.24,0.22666667,0.49333334,0.53333336,0.41333333,0.41333333,0.49333334]","[0.508,0.492,0.492,0.5,0.496,0.508,0.496,0.5]"
8,"[0.50526315,0.56842107,0.29473683,0.5368421,0.6105263,0.5473684,0.58947366,0.42105263]","[0.49392712,0.51417005,0.48178136,0.49392712,0.51417005,0.4979757,0.51821864,0.48582995]"
8,"[0.0001,0.0001,0.0001,0.5,1.0,0.0001,0.5,1.0]","[0.25,0.125,0.20833333,0.5,0.8333333,0.125,0.5416667,0.9166667]"
8,"[0.46376812,0.47826087,0.5507246,0.47826087,0.4347826,1.0,0.5217391,0.44927537]","[0.50199205,0.50199205,0.49003986,0.49800798,0.5099602,0.5099602,0.49800798,0.49003986]"
8,"[0.49289098,0.507109,0.51184833,0.47393364,0.49763033,0.47393364,0.5165877,0.50236964]","[0.5033113,0.47682118,0.49668875,0.8476821,0.5298013,0.5033113,0.5033113,0.49006623]"
8,"[0.63265306,0.5102041,0.53061223,0.6530612,0.59183675,0.53741497,0.50340134,0.5102041]","[0.5019608,0.49803922,0.49803922,0.5019608,0.49803922,0.5019608,0.49803922,0.5019608]"
8,"[0.5,0.0001,0.5,0.0001,0.5,0.5,0.5,0.0001]","[0.52073735,0.43317974,0.47465438,0.44700462,0.49769586,0.53456223,0.47926268,0.44700462]"
8,"[0.4074074,0.6296296,0.2962963,0.37037036,0.5925926,0.18518518,0.4814815,0.33333334]","[0.503937,0.503937,0.503937,0.503937,0.496063,0.5,0.496063,0.496063]"
8,"[0.0001,0.47272727,0.54545456,0.5272727,0.38181818,0.5272727,0.09090909,0.47272727]","[0.49407116,0.49802372,0.49802372,0.5019763,0.49802372,0.5059289,0.49407116,0.5019763]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.5714286,0.42857143,0.5714286,0.5]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.53333336,0.46666667,0.53333336,0.46666667]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.54545456,0.72727275,0.45454547,0.54545456]"
4,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.5]","[0.0001,0.0001,0.0001,0.0001,0.4,0.2,0.4,0.5]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.53333336,0.46666667,0.46666667,0.53333336]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.46153846,0.46153846,0.61538464,0.46153846]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.8,0.5,0.5,0.5]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,1.0,0.0001]","[0.0001,0.0001,0.0001,0.0001,0.8,0.5,0.6,0.4]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5714286]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.41666666,0.5,0.6666667,0.5833333]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.0001,0.5,0.0001]","[0.0001,0.0001,0.0001,0.0001,0.44444445,0.22222222,0.44444445,0.33333334]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.5833333,0.6666667,0.5833333,0.41666666]"
4,"[0.0001,0.0001,0.0001,0.0001,0.14285715,0.71428573,0.42857143,0.42857143]","[0.0001,0.0001,0.0001,0.0001,0.5,0.5714286,0.42857143,0.42857143]"
4,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.45454547,0.72727275,0.54545456,0.6363636]"
4,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.5,0.0001]","[0.0001,0.0001,0.0001,0.0001,0.2857143,0.14285715,0.2857143,0.42857143]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5714286,0.5,0.5714286,0.42857143]","[0.0001,0.0001,0.0001,0.0001,0.5714286,0.5714286,0.5,0.5714286]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.0001,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.5833333,0.6666667,0.41666666,0.5]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.5,0.8,0.6,0.4]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.5714286,0.5714286,0.42857143,0.5]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.0001,0.0001,0.0001]","[0.0001,0.0001,0.0001,0.0001,0.5833333,0.41666666,0.33333334,0.5]"
4,"[0.0001,0.0001,0.0001,0.0001,1.0,0.5,0.5,0.0001]","[0.0001,0.0001,0.0001,0.0001,0.5,0.75,0.75,0.25]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,1.0,0.0001,0.0001]","[0.0001,0.0001,0.0001,0.0001,0.5,0.8,0.4,0.4]"
4,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.0001]","[0.0001,0.0001,0.0001,0.0001,0.3846154,0.3846154,0.53846157,0.46153846]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.45454547,0.45454547,0.36363637,0.72727275]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.0001,0.5]","[0.0001,0.0001,0.0001,0.0001,0.45454547,0.6363636,0.72727275,0.45454547]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,1.0,0.0001,0.5]","[0.0001,0.0001,0.0001,0.0001,0.46153846,0.61538464,0.3846154,0.46153846]"
4,"[0.0001,0.0001,0.0001,0.0001,0.5,0.0001,0.5,0.5]","[0.0001,0.0001,0.0001,0.0001,0.5,0.8,0.4,0.5]"
5,"[0.0001,0.0001,0.0001,0.6666667,0.6666667,0.0001,0.0001,0.0001]","[0.0001,0.0001,0.0001,0.5,0.61538464,0.46153846,0.5,0.42307693]"
5,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.5,0.0001]","[0.0001,0.0001,0.0001,0.48387095,0.516129,0.48387095,0.516129,0.48387095]"
5,"[0.0001,0.0001,0.0001,0.5,0.5,0.0001,0.5,0.5]","[0.0001,0.0001,0.0001,0.4814815,0.5555556,0.4074074,0.5555556,0.4814815]"
5,"[0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.47826087,0.6956522,0.47826087,0.5217391,0.5217391]"
5,"[0.0001,0.0001,0.0001,0.5,0.5,0.0001,1.0,1.0]","[0.0001,0.0001,0.0001,0.5,0.53333336,0.53333336,0.53333336,0.53333336]"
5,"[0.0001,0.0001,0.0001,0.48387095,0.48387095,0.48387095,0.48387095,0.516129]","[0.0001,0.0001,0.0001,0.55172414,0.55172414,0.55172414,0.51724136,0.51724136]"
5,"[0.0001,0.0001,0.0001,0.0001,0.5,0.0001,0.5,0.0001]","[0.0001,0.0001,0.0001,0.5,0.53571427,0.42857143,0.53571427,0.4642857]"
5,"[0.0001,0.0001,0.0001,0.516129,0.516129,0.516129,0.48387095,0.516129]","[0.0001,0.0001,0.0001,0.516129,0.48387095,0.516129,0.516129,0.516129]"
5,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.5,0.0001,0.0001]","[0.0001,0.0001,0.0001,0.3529412,0.3529412,0.47058824,0.23529412,0.3529412]"
5,"[0.0001,0.0001,0.0001,0.5,0.5,0.0001,0.0001,0.5]","[0.0001,0.0001,0.0001,0.5,0.5,0.3888889,0.22222222,0.44444445]"
5,"[0.0001,0.0001,0.0001,0.5,0.5,0.0001,0.5,0.5]","[0.0001,0.0001,0.0001,0.5,0.5,0.4090909,0.54545456,0.6363636]"
5,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.5,0.0001,0.0001]","[0.0001,0.0001,0.0001,0.44444445,0.2777778,0.6666667,0.33333334,0.3888889]"
5,"[0.0001,0.0001,0.0001,0.33333334,0.0001,0.6666667,0.5,0.0001]","[0.0001,0.0001,0.0001,0.36363637,0.36363637,0.5,0.54545456,0.45454547]"
5,"[0.0001,0.0001,0.0001,0.48387095,0.516129,0.516129,0.48387095,0.516129]","[0.0001,0.0001,0.0001,0.5555556,0.4814815,0.4814815,0.4814815,0.5925926]"
5,"[0.0001,0.0001,0.0001,0.516129,0.516129,0.48387095,0.48387095,0.48387095]","[0.0001,0.0001,0.0001,0.6,0.5,0.45,0.5,0.8]"
5,"[0.0001,0.0001,0.0001,0.5,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.0001,0.51724136,0.55172414,0.44827586,0.4827586,0.51724136]"
5,"[0.0001,0.0001,0.0001,0.5714286,0.5714286,0.5,0.21428572,0.42857143]","[0.0001,0.0001,0.0001,0.84210527,0.5263158,0.47368422,0.47368422,0.57894737]"
5,"[0.0001,0.0001,0.0001,0.48387095,0.48387095,0.48387095,0.48387095,0.516129]","[0.0001,0.0001,0.0001,0.4827586,0.51724136,0.55172414,0.51724136,0.44827586]"
5,"[0.0001,0.0001,0.0001,0.5,0.5,1.0,0.0001,0.0001]","[0.0001,0.0001,0.0001,0.5,0.55,0.55,0.8,0.4]"
5,"[0.0001,0.0001,0.0001,0.0001,0.5,0.5,0.0001,0.0001]","[0.0001,0.0001,0.0001,0.42105263,0.57894737,0.47368422,0.47368422,0.84210527]"
5,"[0.0001,0.0001,0.0001,0.33333334,0.5,0.0001,0.0001,0.6666667]","[0.0001,0.0001,0.0001,0.4,0.48,0.48,0.4,0.48]"
5,"[0.0001,0.0001,0.0001,0.6315789,0.47368422,0.21052632,0.47368422,0.5263158]","[0.0001,0.0001,0.0001,0.84210527,0.5263158,0.42105263,0.5263158,0.47368422]"
5,"[0.0001,0.0001,0.0001,0.5,0.5,0.5,0.6666667,0.33333334]","[0.0001,0.0001,0.0001,0.5,0.45,0.55,0.6,0.8]"
6,"[0.0001,0.0001,0.4918033,0.4918033,0.5081967,0.5081967,0.52459013,0.52459013]","[0.0001,0.0001,0.6530612,0.5510204,0.48979592,0.48979592,0.5102041,0.46938777]"
6,"[0.0001,0.0001,0.4509804,0.4509804,0.47058824,0.4509804,0.50980395,0.43137255]","[0.0001,0.0001,0.5135135,0.5405405,0.5135135,0.8648649,0.4864865,0.4864865]"
6,"[0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.5,0.5]","[0.0001,0.0001,0.26086956,0.2173913,0.39130434,0.7826087,0.3478261,0.4347826]"
6,"[0.0001,0.0001,0.5084746,0.47457626,0.5423729,0.4915254,0.5084746,0.5084746]","[0.0001,0.0001,0.4680851,0.44680852,0.4680851,0.5106383,0.4893617,0.68085104]"
6,"[0.0001,0.0001,0.5,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.0001,0.48387095,0.48387095,0.516129,0.5,0.48387095,0.48387095]"
6,"[0.0001,0.0001,0.3846154,0.61538464,0.46153846,0.53846157,0.0001,0.0001]","[0.0001,0.0001,0.34146342,0.6585366,0.4878049,0.6097561,0.41463414,0.4390244]"
6,"[0.0001,0.0001,0.8,0.6,0.0001,0.8,0.0001,0.4]","[0.0001,0.0001,0.5,0.5,0.48387095,0.5,0.48387095,0.5]"
6,"[0.0001,0.0001,0.5,0.5,0.5,0.5,0.0001,0.5]","[0.0001,0.0001,0.50793654,0.50793654,0.50793654,0.50793654,0.4920635,0.4920635]"
6,"[0.0001,0.0001,0.4918033,0.4918033,0.4918033,0.4918033,0.4918033,0.4918033]","[0.0001,0.0001,0.45238096,0.7619048,0.5,0.42857143,0.54761904,0.45238096]"
6,"[0.0001,0.0001,0.0001,0.0001,1.0,0.5,0.5,0.0001]","[0.0001,0.0001,0.3529412,0.4117647,0.6764706,0.5588235,0.61764705,0.29411766]"
6,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.5,1.0,0.5]","[0.0001,0.0001,0.5,0.48387095,0.48387095,0.516129,0.516129,0.48387095]"
6,"[0.0001,0.0001,0.5714286,0.5,0.5714286,0.2857143,0.5714286,0.71428573]","[0.0001,0.0001,0.5423729,0.47457626,0.5254237,0.4915254,0.5254237,0.47457626]"
6,"[0.0001,0.0001,0.4090909,0.54545456,1.0,0.6363636,0.36363637,0.5]","[0.0001,0.0001,0.54285717,0.54285717,0.4857143,0.54285717,0.51428574,0.9142857]"
6,"[0.0001,0.0001,0.5,0.5,0.5,0.5,0.5,0.0001]","[0.0001,0.0001,0.4920635,0.50793654,0.4920635,0.50793654,0.4920635,0.4920635]"
6,"[0.0001,0.0001,1.0,0.5,0.0001,0.5,0.0001,0.0001]","[0.0001,0.0001,0.5254237,0.5254237,0.4915254,0.5084746,0.45762712,0.4915254]"
6,"[0.0001,0.0001,0.0001,0.8,0.0001,0.4,0.6,0.0001]","[0.0001,0.0001,0.25,0.8,0.2,0.4,0.55,0.25]"
6,"[0.0001,0.0001,0.5609756,0.4390244,0.46341464,0.46341464,0.41463414,0.6097561]","[0.0001,0.0001,0.52380955,0.47619048,0.52380955,0.7619048,0.54761904,0.5]"
6,"[0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001]","[0.0001,0.0001,0.3846154,0.30769232,0.07692308,0.84615386,0.30769232,0.3846154]"
6,"[0.0001,0.0001,0.5,0.5,0.46666667,0.5,0.51666665,0.51666665]","[0.0001,0.0001,0.53846157,0.4871795,0.51282054,0.82051283,0.53846157,0.46153846]"
6,"[0.0001,0.0001,0.5,0.5,0.0001,0.5,0.0001,0.0001]","[0.0001,0.0001,0.45454547,0.4909091,0.45454547,0.5090909,0.47272727,0.5272727]"
7,"[0.0001,0.686747,0.5060241,0.4698795,0.45783132,0.4698795,0.5180723,0.38554215]","[0.0001,0.5151515,0.4848485,0.5,0.5151515,0.969697,0.4848485,0.5]"
7,"[0.0001,0.0001,1.0,0.0001,0.0001,1.0,0.5,0.0001]","[0.0001,0.43835616,0.60273975,0.24657534,0.41095892,0.5205479,0.5068493,0.39726028]"
7,"[0.0001,0.50442475,0.49557522,0.50442475,0.49557522,0.5132743,0.50442475,0.50442475]","[0.0001,0.4945055,0.52747256,0.50549453,0.5494506,0.7032967,0.50549453,0.4945055]"
7,"[0.0001,1.0,0.5,0.0001,0.5,0.5,0.5,0.5]","[0.0001,0.504,0.512,0.496,0.488,0.496,0.512,0.504]"
7,"[0.0001,0.0001,0.5,0.0001,0.6666667,0.33333334,0.0001,0.5]","[0.0001,0.4920635,0.50793654,0.4920635,0.50793654,0.4920635,0.5,0.50793654]"
7,"[0.0001,0.5089286,0.48214287,0.5,0.5,0.4732143,0.49107143,0.49107143]","[0.0001,0.5104167,0.46875,0.5104167,0.6666667,0.5208333,0.46875,0.5]"
7,"[0.0001,0.52380955,0.0001,0.3809524,0.3809524,1.0,0.6666667,0.61904764]","[0.0001,0.4915254,0.4661017,0.5084746,0.5,0.5423729,0.5338983,0.4915254]"
7,"[0.0001,0.5,0.33333334,0.0001,0.0001,1.0,0.5,0.33333334]","[0.0001,0.51428574,0.5,0.4857143,0.5285714,0.47142857,0.4857143,0.9142857]"
7,"[0.0001,0.5,0.50877196,0.50877196,0.48245615,0.49122807,0.51754385,0.50877196]","[0.0001,0.67368424,0.4631579,0.51578945,0.48421052,0.5473684,0.5368421,0.47368422]"
7,"[0.0001,0.5,0.5,0.5,0.0001,0.33333334,0.6666667,0.5]","[0.0001,0.5080645,0.4919355,0.5080645,0.48387095,0.48387095,0.516129,0.4919355]"
7,"[0.0001,0.27272728,0.0001,0.54545456,0.5,0.6363636,0.5,1.0]","[0.0001,0.496,0.488,0.512,0.496,0.512,0.504,0.512]"
7,"[0.0001,0.45833334,0.0001,0.6666667,0.5,0.0001,0.41666666,0.5]","[0.0001,0.5,0.48387095,0.5080645,0.5080645,0.516129,0.48387095,0.48387095]"
7,"[0.0001,0.3243243,0.527027,0.5,0.4864865,0.4864865,0.4864865,0.47297296]","[0.0001,0.47945204,0.5068493,0.5068493,0.49315068,0.53424656,0.8767123,0.5068493]"
7,"[0.0001,0.48623854,0.48623854,0.4587156,0.5412844,0.5229358,0.5045872,0.49541286]","[0.0001,0.52272725,0.72727275,0.5113636,0.45454547,0.47727272,0.5113636,0.5]"
7,"[0.0001,0.5,0.33333334,0.5,0.0001,0.6666667,0.5,0.0001]","[0.0001,0.504,0.488,0.504,0.496,0.512,0.496,0.488]"
7,"[0.0001,0.3846154,0.46153846,0.0001,0.53846157,0.0001,0.5769231,0.5769231]","[0.0001,0.4920635,0.4920635,0.4920635,0.50793654,0.50793654,0.5,0.50793654]"
7,"[0.0001,0.0001,1.0,0.5,0.0001,0.0001,0.0001,0.0001]","[0.0001,0.45945945,0.6486486,0.47297296,0.33783785,0.3243243,0.4189189,0.5]"
7,"[0.0001,1.0,0.5,0.0001,0.0001,0.5,0.0001,0.0001]","[0.0001,0.6547619,0.53571427,0.45238096,0.41666666,0.41666666,0.5,0.47619048]"
7,"[0.0001,0.0001,0.0001,0.0001,0.5,0.6666667,0.0001,0.6666667]","[0.0001,0.41666666,0.47619048,0.29761904,0.48809522,0.5833333,0.48809522,0.5714286]"
7,"[0.0001,0.4827586,0.51724136,0.51724136,0.5,0.4827586,0.5086207,0.49137932]","[0.0001,0.5119048,0.47619048,0.48809522,0.5119048,0.5,0.7619048,0.48809522]"
7,"[0.0001,0.0001,0.0001,0.5,0.5,0.0001,0.0001,0.5]","[0.0001,0.44117647,0.47058824,0.5441176,0.47058824,0.3529412,0.44117647,0.20588236]"
7,"[0.0001,0.44444445,0.4814815,0.0001,0.4814815,0.4074074,0.5555556,0.4814815]","[0.0001,0.50476193,0.4952381,0.3904762,0.4952381,0.47619048,0.51428574,0.50476193]"
7,"[0.0001,0.48387095,0.48387095,0.516129,0.48387095,0.0001,0.0001,0.516129]","[0.0001,0.58441556,0.4935065,0.5194805,0.38961038,0.36363637,0.25974026,0.53246754]"
7,"[0.0001,0.4854369,0.47572815,0.4854369,0.5339806,0.4854369,0.5048544,0.5048544]","[0.0001,0.5212766,0.5106383,0.4787234,0.68085104,0.5106383,0.4893617,0.5212766]"
7,"[0.0001,0.53571427,0.49107143,0.48214287,0.51785713,0.52678573,0.5,0.4732143]","[0.0001,0.5368421,0.67368424,0.5263158,0.49473685,0.51578945,0.51578945,0.50526315]"
7,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.5,1.0,0.0001]","[0.0001,0.5045872,0.48623854,0.559633,0.49541286,0.5045872,0.56880736,0.43119267]"
7,"[0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001]","[0.0001,0.33962265,0.43396226,0.509434,0.7735849,0.16981132,0.43396226,0.5660377]"
7,"[0.0001,0.0001,0.0001,1.0,0.5,0.6666667,0.6666667,0.0001]","[0.0001,0.546875,0.46875,0.53125,0.484375,0.5,0.953125,0.453125]"
7,"[0.0001,0.0001,0.5,0.0001,0.5,1.0,0.0001,0.0001]","[0.0001,0.2972973,0.4864865,0.2972973,0.5405405,0.8108108,0.2972973,0.2972973]"
7,"[0.0001,0.5,1.0,0.0001,0.5,0.0001,0.0001,1.0]","[0.0001,0.5,0.53333336,0.475,0.5,0.5083333,0.5,0.525]"
7,"[0.0001,0.5,0.6666667,0.5,0.0001,0.0001,0.6666667,0.33333334]","[0.0001,0.5041322,0.5289256,0.5041322,0.4876033,0.47107437,0.5123967,0.47107437]"
7,"[0.0001,0.5,0.0001,0.0001,0.0001,0.5,0.5,0.0001]","[0.0001,0.49438202,0.30337077,0.41573033,0.43820226,0.47191012,0.505618,0.4494382]"
7,"[0.0001,0.5042017,0.5126051,0.48739496,0.5042017,0.48739496,0.5042017,0.49579832]","[0.0001,0.5277778,0.5277778,0.8888889,0.4722222,0.5,0.5138889,0.5138889]"
7,"[0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.5]","[0.0001,0.33333334,0.125,0.29166666,0.16666667,0.20833333,0.25,0.5416667]"
7,"[0.0001,0.21428572,0.14285715,1.0,0.5,0.2857143,0.21428572,0.14285715]","[0.0001,0.3846154,0.3653846,0.8269231,0.5769231,0.26923078,0.3653846,0.42307693]"
7,"[0.0001,0.0001,0.0001,0.5,0.0001,0.5,0.5,0.0001]","[0.0001,0.4347826,0.3768116,0.5507246,0.2753623,0.44927537,0.5072464,0.36231884]"
7,"[0.0001,0.5135135,0.5045045,0.4774775,0.4954955,0.4954955,0.4954955,0.5135135]","[0.0001,0.5,0.5,0.5,0.9411765,0.5,0.47058824,0.4852941]"
8,"[0.5,0.0001,0.5,0.0001,0.5,0.5,0.0001,0.0001]","[0.5243902,0.24390244,0.5365854,0.40243903,0.75609756,0.5121951,0.18292683,0.30487806]"
8,"[0.52380955,0.50793654,0.4920635,0.52380955,0.0952381,0.46031746,0.41269842,0.11111111]","[0.5019608,0.5019608,0.5019608,0.5019608,0.49803922,0.5019608,0.49803922,0.5019608]"
8,"[0.5072464,0.4830918,0.49758455,0.47826087,0.49275362,0.47342995,0.5024155,0.4830918]","[0.78527606,0.5153374,0.4969325,0.5092025,0.5030675,0.4969325,0.5276074,0.4969325]"
8,"[0.0001,0.0001,0.33333334,0.0001,0.0001,0.0001,0.0001,0.6666667]","[0.98888886,0.46666667,0.44444445,0.34444445,0.46666667,0.44444445,0.3888889,0.5222222]"
8,"[0.0001,0.0001,0.0001,0.5714286,0.5714286,0.0001,0.5714286,0.5714286]","[0.4245283,0.46226415,0.46226415,0.5283019,0.9811321,0.43396226,0.5754717,0.509434]"
8,"[1.0,0.516129,0.48387095,0.0001,0.48387095,0.48387095,0.48387095,0.0001]","[0.5081967,0.4918033,0.5081967,0.4795082,0.5,0.5081967,0.4795082,0.4795082]"
